MLS #,Status,Address,City,Zip,Closing Date,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,ListPrice,SoldPrice,Days On Market,HOA Y/N,Garage,Acres,Sold Price/List Price,Sub#
2160749,CLOSED,3307 Willow Green Drive,Apex,27502,7/20/2018,Stillwater,4012,2018,5,4,0,Detached,513990.0,519180.0,0,,2,0-.25 Acres,1.01,210
2276865,CLOSED,2019 Templeton Gap Drive,Apex,27523,10/23/2019,Charleston Village,2996,2003,5,3,0,Detached,415000.0,415000.0,3,Yes,2,0-.25 Acres,1.0,40
2079938,CLOSED,2405 Oro Place,Apex,27502,5/21/2018,Bella Casa,4089,2017,4,4,1,Detached,770000.0,735000.0,0,,3,.26-.5 Acres,0.95,11
2314978,CLOSED,2890 Angelica Rose Way,Apex,27502,8/31/2020,Linden,2717,2020,3,2,0,Detached,569168.0,569168.0,0,Yes,2,0-.25 Acres,1.0,137
2194068,CLOSED,1220 Hill Hollow Way,Apex,27523,7/17/2018,Sutton Place,2895,2007,4,3,1,Detached,447500.0,447500.0,8,Yes,2,.26-.5 Acres,1.0,226
2264578,CLOSED,1002 Autumnwood Circle,Apex,27502,8/7/2019,Brookfield,1680,1986,3,2,1,Detached,295000.0,298539.0,2,No,2,.26-.5 Acres,1.01,25
2161152,CLOSED,209 Aldenwood Place,Apex,27539,1/26/2018,Woodcreek,2965,2012,4,3,1,Detached,409900.0,405000.0,50,Yes,2,0-.25 Acres,0.99,270
2241820,CLOSED,1305 Red Twig Drive,Apex,27502,4/16/2019,Dogwood Ridge,1839,1996,3,2,1,Detached,275000.0,282000.0,0,Yes,2,0-.25 Acres,1.03,64
2174889,CLOSED,328 Chanticlair Dr Drive,Apex,27502-9623,4/12/2018,Abbington,2973,2000,4,2,1,Detached,430000.0,430000.0,1,Yes,2,.26-.5 Acres,1.0,1
2245669,CLOSED,104 Pine Cut Lane,Apex,27502-6541,6/10/2019,Scotts Mill,1960,1998,4,2,1,Detached,359500.0,352500.0,46,,2,0-.25 Acres,0.98,196
2229998,CLOSED,8565 Bells Lake Road,Apex,27539-7037,3/28/2019,Not in a Subdivision,1300,1988,3,2,0,Detached,199900.0,210500.0,6,,0,.76-.99 Acres,1.05,153
2209137,CLOSED,8202 Newcomb Street,Apex,27539,2/15/2019,Not in a Subdivision,2546,2018,3,2,1,Detached,415000.0,428518.0,0,No,2,.26-.5 Acres,1.03,153
2332225,CLOSED,2408 Fordcrest Drive,Apex,27502,10/12/2020,Waterford Green,1825,1997,4,2,1,Detached,339000.0,355000.0,3,,2,0-.25 Acres,1.05,247
2197878,CLOSED,1931 Firenza Drive,Apex,27502,9/25/2018,Bella Casa,2895,2015,5,2,1,Detached,469900.0,462500.0,33,Yes,2,0-.25 Acres,0.98,11
2267105,CLOSED,500 Hunter Street,Apex,27502,8/19/2019,Not in a Subdivision,1588,1997,3,2,1,Detached,299900.0,313000.0,2,No,2,.51-.75 Acres,1.04,153
2217677,CLOSED,1004 NAPA Place,Apex,27502,12/18/2018,Vintage Grove,2612,1992,4,2,1,Detached,375000.0,375000.0,34,Yes,2,0-.25 Acres,1.0,243
2138998,CLOSED,2121 McKenzie Ridge Lane,Apex,27502,2/12/2018,McKenzie Ridge,1988,2017,3,2,1,Detached,338425.0,338425.0,0,Yes,2,0-.25 Acres,1.0,143
2263253,CLOSED,1000 Bexley Hills Bend,Apex,27502,11/12/2019,Whitehall,3203,2012,5,3,0,Detached,469900.0,460000.0,100,Yes,2,0-.25 Acres,0.98,261
2247670,CLOSED,3456 Barn Road,Apex,27502,8/2/2019,Deer Creek,2544,2019,4,2,1,Detached,379080.0,375000.0,0,Yes,2,0-.25 Acres,0.99,59
2293197,CLOSED,1554 Tinos Overlook Way,Apex,27502,2/20/2020,Arcadia West,2445,2020,4,2,1,Detached,426473.0,389990.0,0,Yes,2,0-.25 Acres,0.91,5
2209550,CLOSED,2414 Canoe Creek Lane,Apex,27523,5/24/2019,Crestmont,3937,2019,5,4,1,Detached,639990.0,639990.0,0,Yes,3,0-.25 Acres,1.0,51
2228944,CLOSED,1212 Lowland Street,Apex,27523,6/4/2019,Sweetwater,3623,2019,5,4,1,Detached,624065.0,624065.0,0,Yes,3,0-.25 Acres,1.0,227
2155741,CLOSED,2507 Cranswick Place,Apex,27523,1/10/2018,Walden Creek,2384,1997,3,2,1,Detached,357500.0,347500.0,50,,2,.26-.5 Acres,0.97,244
2179547,CLOSED,1421 Baxter Ridge Court,Apex,27502,3/19/2018,Rileys Pond,2890,2018,5,3,1,Detached,526171.0,526171.0,0,Yes,2,0-.25 Acres,1.0,179
2313869,CLOSED,2915 Malvina Terrace,Apex,27502,7/30/2020,McKenzie Ridge,2704,2020,4,3,0,Detached,379990.0,374000.0,0,Yes,2,0-.25 Acres,0.98,143
2341006,CLOSED,200 Lindell Drive,Apex,27539,10/26/2020,Sunset Hills,1525,1998,3,2,0,Detached,265000.0,268000.0,4,Yes,2,0-.25 Acres,1.01,219
2206780,CLOSED,306 Coriander Court,Apex,27539,2/21/2019,West Lake,4185,2007,6,4,0,Detached,489900.0,482500.0,130,Yes,3,.26-.5 Acres,0.98,253
2221079,CLOSED,2112 Turling Way,Apex,27523,3/19/2019,Greenmoor,2930,2018,5,4,0,Detached,499160.0,471690.0,0,Yes,2,0-.25 Acres,0.94,86
2157056,CLOSED,1228 Kelder Lane,Apex,27502,6/25/2018,Middleton Estates,3527,2017,4,3,1,Detached,615990.0,600000.0,0,Yes,3,.26-.5 Acres,0.97,147
2210684,CLOSED,1401 Tinos Overlook Way,Apex,27502,3/1/2019,Arcadia West,2973,2018,4,4,0,Detached,444990.0,432990.0,0,Yes,2,0-.25 Acres,0.97,5
2267343,CLOSED,324 Striped Maple Court,Apex,27539,12/12/2019,The Park at Langston,3381,2014,5,3,0,Detached,389900.0,383000.0,78,Yes,2,0-.25 Acres,0.98,231
2198323,CLOSED,1033 Tender Drive,Apex,27502,7/26/2018,The Villages of Apex,2535,2012,4,2,1,Detached,409000.0,420000.0,1,Yes,2,0-.25 Acres,1.03,234
2187142,CLOSED,1908 Metta Mill Lane,Apex,27502,7/24/2019,Woodall Estates,3171,2018,4,2,1,Detached,496810.0,496810.0,0,,2,0-.25 Acres,1.0,267
2213605,CLOSED,4101 Maple Bottom Drive,Apex,27539,10/9/2018,Langston,2278,2000,3,2,1,Detached,359900.0,370000.0,3,Yes,2,1-2.9 Acres,1.03,132
2241910,CLOSED,2100 Abby Knoll Drive,Apex,27502,5/7/2019,Haddon Hall,2470,1998,3,2,1,Detached,366680.0,364680.0,15,Yes,2,0-.25 Acres,0.99,91
2329570,CLOSED,105 Kenneil Court,Apex,27502,8/28/2020,Cameron Park,2460,1999,4,3,0,Detached,415000.0,415000.0,1,Yes,2,0-.25 Acres,1.0,31
2212230,CLOSED,1106 Silky Dogwood Trail,Apex,27502-4146,9/25/2018,Dogwood Ridge,1833,1999,3,2,1,Detached,288000.0,288000.0,3,,1,0-.25 Acres,1.0,64
2302902,CLOSED,2244 Holtwood Way,Apex,27523,2/19/2020,Greenmoor,3200,2020,5,4,0,Detached,547485.0,547485.0,0,Yes,2,.26-.5 Acres,1.0,86
2216696,CLOSED,110 Stone Point Lane,Apex,27502,2/11/2019,Stone Point,2224,1995,3,3,0,Detached,400000.0,375000.0,100,,0,1-2.9 Acres,0.94,211
2242342,CLOSED,2201 Templeton Gap Drive,Apex,27523,5/2/2019,Charleston Village,2550,2001,4,2,1,Detached,384900.0,384900.0,21,,2,0-.25 Acres,1.0,40
2164095,CLOSED,2204 Stillness Pond Lane,Apex,27539,8/7/2019,Blaney Farms,3190,2018,4,3,1,Detached,449060.0,433000.0,0,Yes,2,.51-.75 Acres,0.96,16
2208430,CLOSED,4041 Reunion Creek Parkway,Apex,27539,9/20/2018,Reunion Pointe,2682,2018,4,2,1,Detached,366000.0,365600.0,0,Yes,2,0-.25 Acres,1.0,178
2195966,CLOSED,5316 Moneta Lane,Apex,27539,7/27/2018,The Park At West Lake,3502,2014,5,4,0,Detached,405000.0,405000.0,6,Yes,2,0-.25 Acres,1.0,230
2277285,CLOSED,1828 Grande Chateau Lane,Apex,27502,1/23/2020,Olive Chapel Park,4433,2013,6,5,0,Detached,549000.0,530000.0,104,Yes,2,0-.25 Acres,0.97,160
2237840,CLOSED,4604 Thane Court,Apex,27539-8704,4/25/2019,Hallmark,2744,1993,3,2,1,Detached,400000.0,400000.0,16,,2,.51-.75 Acres,1.0,93
2225012,CLOSED,666 Brook Pine Trail,Apex,27523,5/3/2019,Greenmoor,3160,2019,5,4,0,Detached,497280.0,473640.0,0,Yes,2,0-.25 Acres,0.95,86
2313764,CLOSED,3530 Barn Road,Apex,27502,9/28/2020,Deer Creek,2492,2020,4,3,0,Detached,417637.0,409637.0,0,Yes,2,0-.25 Acres,0.98,59
2226848,CLOSED,1953 Kateland Court,Apex,27502,7/26/2019,McKenzie Ridge,4502,2019,5,4,0,Detached,549990.0,549900.0,0,Yes,2,0-.25 Acres,1.0,143
2281281,CLOSED,505 Brook Pine Trail,Apex,27523,3/2/2020,Greenmoor,3474,2019,4,3,1,Detached,499900.0,499900.0,0,Yes,2,0-.25 Acres,1.0,86
2144475,CLOSED,1957 Kateland Court,Apex,27502,6/18/2019,McKenzie Ridge,4043,2018,5,4,1,Detached,589990.0,582990.0,0,Yes,2,.26-.5 Acres,0.99,143
2184420,CLOSED,511 Mill Hopper Lane,Apex,27502,6/14/2018,The Villages of Apex,2693,2013,4,3,1,Detached,400000.0,400000.0,4,Yes,2,0-.25 Acres,1.0,234
2209405,CLOSED,1532 Samos Island Drive,Apex,27502,4/29/2019,Arcadia West,3273,2018,6,4,0,Detached,425385.0,425385.0,0,Yes,2,0-.25 Acres,1.0,5
2271543,CLOSED,127 Grantham House Way,Apex,27523,12/20/2019,Weddington,3868,2019,5,4,1,Detached,621105.0,597820.0,0,,2,0-.25 Acres,0.96,250
2143296,CLOSED,113 Ferrell Road,Apex,27523,2/22/2018,Woodhall,3339,2017,4,3,1,Detached,497150.0,520080.0,0,Yes,2,.26-.5 Acres,1.05,271
2259242,CLOSED,1704 Ashbark Court,Apex,27502,9/5/2019,Ashley Downs,2280,1999,4,2,1,Detached,339900.0,340000.0,45,Yes,2,.26-.5 Acres,1.0,6
2240524,CLOSED,613 Brook Pine Trail,Apex,27523,8/19/2019,Greenmoor,2774,2019,4,3,0,Detached,445000.0,456540.0,0,Yes,2,0-.25 Acres,1.03,86
2185049,CLOSED,3022 Buckingham Way,Apex,27502,5/23/2018,Buckingham,3577,1985,3,3,1,Detached,575000.0,583000.0,2,,2,1-2.9 Acres,1.01,28
2271258,CLOSED,2869 Lumber River Trail,Apex,27502,10/23/2019,Bella Casa,3050,2016,5,3,0,Detached,437000.0,429000.0,33,Yes,2,0-.25 Acres,0.98,11
2171844,CLOSED,2494 Terrmini Drive,Apex,27502,4/9/2018,Bella Casa,3942,2017,4,4,1,Detached,779900.0,779900.0,0,Yes,2,.26-.5 Acres,1.0,11
2182522,CLOSED,3732 Wesley Ridge Drive,Apex,27539,7/19/2018,Jamison Park,3278,2001,4,3,1,Detached,493000.0,488000.0,47,Yes,2,.51-.75 Acres,0.99,118
2179172,CLOSED,2407 Bristers Spring Way,Apex,27523,5/7/2018,Walden Creek,2331,1998,3,2,1,Detached,375000.0,370000.0,11,,2,0-.25 Acres,0.99,244
2321474,CLOSED,2021 Tordelo Place,Apex,27502,6/30/2020,Bella Casa,2297,2012,3,2,1,Detached,399000.0,399000.0,1,Yes,2,0-.25 Acres,1.0,11
2244607,CLOSED,3078 Mavisbank Circle,Apex,27502,10/30/2019,Buckhorn Preserve,2281,2019,3,2,0,Detached,397990.0,393900.0,0,Yes,2,0-.25 Acres,0.99,27
2204878,CLOSED,2613 Sweetgum Drive,Apex,27539-7082,8/30/2018,Myrtle Wood,2363,1987,3,2,2,Detached,310000.0,310000.0,7,No,2,.51-.75 Acres,1.0,150
2327531,CLOSED,2025 McRory Way,Apex,27502,7/30/2020,McKenzie Ridge Manors,4200,2020,5,4,1,Detached,650000.0,630000.0,0,Yes,2,.26-.5 Acres,0.97,144
2259156,CLOSED,2513 Olive Chapel Road,Apex,27502,6/27/2019,Not in a Subdivision,3806,1987,3,4,1,Detached,699000.0,615000.0,0,No,2,1-2.9 Acres,0.88,153
2222383,CLOSED,1101 Smokewood Drive,Apex,27502,1/8/2019,Shepherds Vineyard,2173,1987,4,2,1,Detached,339900.0,335000.0,32,Yes,2,0-.25 Acres,0.99,200
2186986,CLOSED,1214 Tartarian Trail,Apex,27502,6/12/2018,Dogwood Ridge,3169,1999,4,2,1,Detached,415000.0,415000.0,1,Yes,2,.26-.5 Acres,1.0,64
2227135,CLOSED,1322 Kirkstone Way,Apex,27502,6/14/2019,Middleton,3522,2018,5,3,0,Detached,585000.0,583000.0,0,Yes,2,0-.25 Acres,1.0,146
2161969,CLOSED,510 Mill Hopper Lane,Apex,27502,1/19/2018,The Villages of Apex,1794,2016,3,2,1,Detached,318000.0,316000.0,9,Yes,2,0-.25 Acres,0.99,234
2210723,CLOSED,2117 Tordelo Place,Apex,27502,12/17/2019,Madison,3220,2019,5,4,0,Detached,549900.0,544900.0,0,Yes,2,0-.25 Acres,0.99,140
2223476,CLOSED,205 Ironcreek Place,Apex,27539,12/21/2018,Woodcreek,3039,2015,4,3,0,Detached,439900.0,445000.0,8,Yes,2,.26-.5 Acres,1.01,270
2236060,CLOSED,1553 Tinos Overlook Way,Apex,27502,4/18/2019,Arcadia West,3264,2016,5,3,1,Detached,499990.0,489000.0,0,Yes,3,0-.25 Acres,0.98,5
2288307,CLOSED,2611 Club Level Drive,Apex,27523,4/24/2020,White Oak Creek,2753,2019,3,3,0,Detached,574900.0,567700.0,0,Yes,2,.26-.5 Acres,0.99,260
2335386,CLOSED,207 Sparta Lane,Apex,27502,10/6/2020,Perry Hills,1227,1999,3,1,1,Detached,219900.0,216000.0,23,Yes,0,0-.25 Acres,0.98,171
2209831,CLOSED,1221 Anora Drive,Apex,27502-5238,10/15/2018,Haddon Hall,2215,1997,4,2,1,Detached,364900.0,360000.0,5,Yes,2,.26-.5 Acres,0.99,91
2320044,CLOSED,3189 Zebroid Way,Apex,27562,5/19/2020,Woodbury,3320,2020,5,4,1,Detached,495600.0,495600.0,0,Yes,2,0-.25 Acres,1.0,269
2270107,CLOSED,1968 Stanlake Drive,Apex,27502,11/5/2019,Buckhorn Preserve,2563,2019,4,3,0,Detached,389990.0,385000.0,0,Yes,2,0-.25 Acres,0.99,27
2155100,CLOSED,3717 Tammy Court,Apex,27523,8/22/2018,Darlington Woods,2790,2017,4,3,0,Detached,497990.0,480000.0,0,Yes,2,0-.25 Acres,0.96,57
2139517,CLOSED,2313 Pavia Trace,Apex,27502,1/29/2018,Bella Casa,4836,2017,5,4,0,Detached,564150.0,560000.0,0,Yes,2,0-.25 Acres,0.99,11
2298542,CLOSED,306 Kellyridge Drive,Apex,27502-9610,3/13/2020,Abbington,2124,1999,4,2,1,Detached,404900.0,404000.0,15,Yes,2,0-.25 Acres,1.0,1
2329750,CLOSED,3205 Lianfair Lane,Apex,27539,9/17/2020,Merion,3172,2006,3,3,1,Detached,529900.0,515000.0,33,Yes,3,.51-.75 Acres,0.97,145
2177659,CLOSED,530 Kellyridge Drive,Apex,27502,4/27/2018,Abbington,2841,2003,4,3,1,Detached,419900.0,415000.0,4,Yes,2,.26-.5 Acres,0.99,1
2212233,CLOSED,1400 Laura Duncan Road,Apex,27502,3/19/2019,Knollwood,2069,1973,4,2,1,Detached,294900.0,292900.0,164,No,0,.26-.5 Acres,0.99,128
2134527,CLOSED,1237 Brown Velvet Lane,Apex,27523,3/13/2018,Sweetwater,2374,2017,3,3,1,Detached,347495.0,350190.0,0,Yes,2,0-.25 Acres,1.01,227
2208872,CLOSED,103 Cranwell Court,Apex,27502,9/27/2018,Greenbrier,1562,2001,3,2,0,Detached,280000.0,288000.0,3,Yes,2,0-.25 Acres,1.03,85
2188959,CLOSED,2424 Emily Brook Way,Apex,27523,8/20/2018,Greenmoor,3044,2018,5,4,0,Detached,497900.0,488000.0,0,Yes,2,0-.25 Acres,0.98,86
2265739,CLOSED,2001 Lazio Lane,Apex,27502,9/16/2019,Bella Casa,3062,2012,5,3,0,Detached,434900.0,434900.0,15,Yes,2,0-.25 Acres,1.0,11
2219133,CLOSED,3021 Portland Avenue,Apex,27502,8/9/2019,Saddlebrook,5884,2018,6,5,1,Detached,787643.0,787643.0,0,Yes,3,.26-.5 Acres,1.0,185
2174268,CLOSED,630 Olde Thompson Creek,Apex,27523,5/22/2018,Olde Thompson Creek,4483,2004,4,3,1,Detached,759900.0,755000.0,15,,3,3-5.9 Acres,0.99,158
2289096,CLOSED,2090 Amalfi Place,Apex,27502,11/15/2019,Bella Casa,3297,2019,5,4,0,Detached,660079.0,660079.0,0,Yes,2,.26-.5 Acres,1.0,11
2209156,CLOSED,3165 Curling Creek Drive,Apex,27502,3/27/2019,Stillwater,3735,2018,5,4,1,Detached,749750.0,737250.0,0,Yes,3,.26-.5 Acres,0.98,210
2332523,CLOSED,1142 Bexley Hills Bend,Apex,27502-1886,10/8/2020,Whitehall,3291,2014,5,4,0,Detached,524900.0,535000.0,3,Yes,2,0-.25 Acres,1.02,261
2195662,CLOSED,420 Magdala Place,Apex,27502-6686,7/3/2018,Scotts Mill,2501,2001,3,2,1,Detached,369900.0,372000.0,0,Yes,2,0-.25 Acres,1.01,196
2182885,CLOSED,109 Lake Meadow Drive,Apex,27502,5/17/2018,Lakefield,1846,1996,3,2,1,Detached,300000.0,296000.0,12,No,1,0-.25 Acres,0.99,131
2316322,CLOSED,1522 Armscroft Lane,Apex,27502,9/25/2020,Saddlebrook,3176,2019,5,4,0,Detached,495605.0,490000.0,0,Yes,2,0-.25 Acres,0.99,185
2315684,CLOSED,1380 Herb Garden Way,Apex,27502,7/29/2020,Smith Farm,2101,2020,4,3,0,Detached,382560.0,382560.0,0,Yes,2,0-.25 Acres,1.0,203
2313104,CLOSED,2527 Sidewinder Court,Apex,27523,8/21/2020,The Preserve at White Oak Creek,3235,2020,4,4,1,Detached,512000.0,512000.0,0,Yes,2,0-.25 Acres,1.0,232
2316134,CLOSED,2917 Thirlestane Drive,Apex,27502,9/28/2020,Buckhorn Preserve,3256,2020,4,4,0,Detached,429990.0,424900.0,0,Yes,2,0-.25 Acres,0.99,27
2176173,CLOSED,1203 Indian Trail,Apex,27502-1634,4/26/2018,Indian Trail,1370,1984,3,2,0,Detached,250000.0,265000.0,1,No,0,.26-.5 Acres,1.06,115
2160807,CLOSED,2205 Lark Sparrow Lane,Apex,27502,9/12/2018,Peak 502 at Beaver Creek,2905,2017,4,3,0,Detached,429990.0,420000.0,0,,2,0-.25 Acres,0.98,165
2234064,CLOSED,810 Haddon Hall Drive,Apex,27502,3/29/2019,Haddon Hall,3188,1998,4,2,1,Detached,345000.0,335000.0,23,Yes,2,0-.25 Acres,0.97,91
2200056,CLOSED,118 Baberton Drive,Apex,27502,7/26/2018,Bradley Terrace,1452,2003,3,2,1,Detached,194500.0,194500.0,1,Yes,0,0-.25 Acres,1.0,18
2194802,CLOSED,102 Windy Creek Lane,Apex,27502,7/26/2018,Creekside Commons,1779,2009,3,2,1,Detached,286900.0,284000.0,5,Yes,2,0-.25 Acres,0.99,50
2300700,CLOSED,1610 Brooklyn Road,Apex,27502,3/6/2020,Knollwood,2024,1969,4,2,1,Detached,305000.0,292000.0,3,No,1,.26-.5 Acres,0.96,128
2190075,CLOSED,9008 Oak Branch Drive,Apex,27539,6/15/2018,Oak Chase,2388,1999,4,2,1,Detached,350000.0,366000.0,3,Yes,2,.26-.5 Acres,1.05,154
2197147,CLOSED,1231 Kelder Lane,Apex,27523,3/7/2019,Middleton,4202,2018,5,4,1,Detached,675000.0,671800.0,0,Yes,3,.26-.5 Acres,1.0,146
2160591,CLOSED,359 Stonehouse Drive,Apex,27523,5/31/2018,Crestmont,4301,2017,5,5,1,Detached,719150.0,719150.0,0,Yes,3,0-.25 Acres,1.0,51
2248564,CLOSED,104 Larkhaven Place,Apex,27539,5/20/2019,Woodcreek,3500,2014,4,3,1,Detached,459900.0,465000.0,4,Yes,2,0-.25 Acres,1.01,270
2248886,CLOSED,2275 Chattering Lory Lane,Apex,27502,8/30/2019,Peak 502 at Beaver Creek,2437,2018,4,3,1,Detached,399990.0,388080.0,0,Yes,2,0-.25 Acres,0.97,165
2242128,CLOSED,202 Homestead Park Drive,Apex,27502,4/18/2019,Homestead Park,1246,2000,3,2,0,Detached,235000.0,250000.0,3,Yes,0,0-.25 Acres,1.06,112
2184517,CLOSED,600 Samara Street,Apex,27502,5/24/2018,Surrey Meadows,2052,1995,3,2,1,Detached,320000.0,320000.0,2,Yes,2,.26-.5 Acres,1.0,223
2186351,CLOSED,2816 Haw River Trail,Apex,27502,6/15/2018,Parkside at Bella Casa,2583,2016,4,3,1,Detached,389000.0,382500.0,2,Yes,2,0-.25 Acres,0.98,164
2250569,CLOSED,2801 Singletary Lake Cove,Apex,27502,8/2/2019,Bella Casa,3512,2016,5,4,0,Detached,500000.0,500000.0,69,Yes,3,0-.25 Acres,1.0,11
2176437,CLOSED,2528 Villagio Drive,Apex,27502,6/1/2018,Villagio,5264,2010,5,4,1,Detached,750000.0,738500.0,23,Yes,3,0-.25 Acres,0.98,242
2331227,CLOSED,4125 Summer Ridge Court,Apex,27539,10/7/2020,Kildaire Estates,2279,1991,3,2,1,Detached,445000.0,430000.0,27,,2,.51-.75 Acres,0.97,126
2281082,CLOSED,409 High Holborn Court,Apex,27502,2/14/2020,Amherst,2068,1996,3,2,1,Detached,319999.0,313500.0,116,Yes,2,0-.25 Acres,0.98,2
2156216,CLOSED,384 Stonehouse Drive,Apex,27523,3/22/2018,Crestmont,4504,2017,5,5,1,Detached,699043.0,688000.0,0,Yes,3,.26-.5 Acres,0.98,51
2187095,CLOSED,1015 Haddon Hall Drive,Apex,27502,6/28/2018,Haddon Hall,3228,1999,4,2,1,Detached,425000.0,435000.0,4,,2,.26-.5 Acres,1.02,91
2196503,CLOSED,404 Timber Cut Lane,Apex,27502-9535,3/21/2019,Scott Mill,2270,1999,4,2,1,Detached,359000.0,365000.0,250,,2,0-.25 Acres,1.02,195
2248004,CLOSED,1003 Proper Court,Apex,27502,5/30/2019,Whitehall Manor,2082,2005,4,2,1,Detached,349900.0,350900.0,11,Yes,2,.26-.5 Acres,1.0,262
2336621,CLOSED,1788 Town Home Drive,Apex,27502,10/14/2020,Green at Scotts Mill,2037,2000,3,2,1,Detached,325000.0,315000.0,32,Yes,1,0-.25 Acres,0.97,83
2314149,CLOSED,178 Weddington Park Lane,Apex,27523,7/8/2020,Weddington,3498,2020,5,4,1,Detached,610465.0,610465.0,0,Yes,2,0-.25 Acres,1.0,250
2327544,CLOSED,404 Scotts Ridge Trail,Apex,27502,8/12/2020,Scotts Mill,2811,1998,4,3,1,Detached,425000.0,425000.0,4,Yes,2,0-.25 Acres,1.0,196
2249055,CLOSED,209 Harmony Creek Place,Apex,27539,7/2/2019,Woodcreek,4410,2016,7,5,0,Detached,550000.0,546000.0,39,Yes,2,.26-.5 Acres,0.99,270
2210030,CLOSED,1206 Mossy Glade Circle,Apex,27502,9/20/2018,Beckett Crossing,2331,1996,3,2,1,Detached,357000.0,359000.0,2,Yes,2,.26-.5 Acres,1.01,10
2315655,CLOSED,4425 Mannsfield Court,Apex,27539,7/14/2020,Mannsfield,1919,1997,3,2,0,Detached,299900.0,299000.0,35,,2,.51-.75 Acres,1.0,142
2297193,CLOSED,109 Bonhill Court,Apex,27502,4/9/2020,Greenbrier,2180,2001,4,2,1,Detached,325000.0,325000.0,33,,2,.26-.5 Acres,1.0,85
2290127,CLOSED,5312 Maplechase Lane,Apex,27539,3/23/2020,The Park At West Lake,2584,2010,4,3,0,Detached,364900.0,362000.0,42,Yes,2,0-.25 Acres,0.99,230
2186063,CLOSED,2203 Pilot Mountain Court,Apex,27502,6/1/2018,Crocketts Ridge,3554,2003,5,3,0,Detached,375000.0,385000.0,2,Yes,2,.26-.5 Acres,1.03,52
2131253,CLOSED,2120 Stillness Pond Lane,Apex,27539,5/24/2019,Blaney Farms,3016,2018,4,4,0,Detached,432060.0,419900.0,0,Yes,2,.51-.75 Acres,0.97,16
2184038,CLOSED,2004 Sassacus Lane,Apex,27523,4/13/2018,Charleston Village,2126,1999,3,2,1,Detached,340000.0,340500.0,1,Yes,2,.26-.5 Acres,1.0,40
2172020,CLOSED,2004 Greyhawk Place,Apex,27539,3/29/2018,GreyHawk Landing,4290,2008,4,4,1,Detached,775000.0,770000.0,1,Yes,3,.26-.5 Acres,0.99,88
2286610,CLOSED,1205 Albritton Place,Apex,27502,12/10/2019,Pearson Farms,2900,1996,5,3,1,Detached,445000.0,445000.0,3,Yes,2,.51-.75 Acres,1.0,167
2186105,CLOSED,5220 Lorbacher Road,Apex,27539,5/23/2018,Not in a Subdivision,1149,1977,3,2,0,Detached,214900.0,214900.0,5,No,0,.76-.99 Acres,1.0,153
2277243,CLOSED,3416 Willow Green Drive,Apex,27502,1/3/2020,Stillwater,3336,2019,5,4,0,Detached,514990.0,509990.0,0,Yes,2,0-.25 Acres,0.99,210
2108645,CLOSED,140 Cloverdale Road,Apex,27523,3/15/2018,White Oak Creek,4074,2017,5,4,0,Detached,749995.0,734280.0,0,,3,.26-.5 Acres,0.98,260
2231217,CLOSED,201 Pinewood Drive,Apex,27502,5/8/2019,Brookfield,1562,1984,3,2,1,Detached,289000.0,289000.0,75,No,1,.26-.5 Acres,1.0,25
2147991,CLOSED,200 Oak Haven Lane,Apex,27523,9/6/2018,White Oak Creek,4071,2017,5,4,0,Detached,772900.0,735000.0,0,,3,.26-.5 Acres,0.95,260
2194392,CLOSED,2104 Pilot Mountain Court,Apex,27502,7/30/2018,Crocketts Ridge,3170,2003,5,2,1,Detached,395000.0,398000.0,4,,2,0-.25 Acres,1.01,52
2334052,CLOSED,826 Homestead Park Drive,Apex,27502,8/27/2020,Homestead Park,1424,1999,3,2,0,Detached,246000.0,255000.0,3,Yes,0,0-.25 Acres,1.04,112
2165396,CLOSED,303 Sparta Lane,Apex,27502,2/16/2018,Perry Farms,1706,1999,4,2,1,Detached,269900.0,260000.0,29,No,1,0-.25 Acres,0.96,170
2196015,CLOSED,106 Lacuna Woods Lane,Apex,27539,8/1/2018,Miramonte,2835,2007,5,2,1,Detached,375000.0,375000.0,9,Yes,2,0-.25 Acres,1.0,148
2303832,CLOSED,2644 New Oxford Drive,Apex,27539,4/9/2020,Brighton Woods,1486,1988,3,2,0,Detached,270000.0,262000.0,14,,0,.51-.75 Acres,0.97,22
2157657,CLOSED,2907 Patmos Island Drive,Apex,27502,7/11/2018,Arcadia West,3069,2018,5,4,0,Detached,472000.0,452000.0,0,Yes,3,0-.25 Acres,0.96,5
2216815,CLOSED,110 Tracey Creek Court,Apex,27502-1397,1/31/2019,Salem Oaks,2440,1997,3,3,1,Detached,379900.0,379900.0,73,No,2,0-.25 Acres,1.0,186
2242007,CLOSED,3613 Sawyers Mill Drive,Apex,27539,4/30/2019,Sawyers Mill,3160,2005,4,3,1,Detached,365000.0,365000.0,3,Yes,2,0-.25 Acres,1.0,193
2233445,CLOSED,4305 Windsong Circle,Apex,27539,2/27/2019,Brighton Forest,2638,2012,4,3,0,Detached,395000.0,395000.0,2,Yes,2,.26-.5 Acres,1.0,21
2169010,CLOSED,129 Red Bark Court,Apex,27539,1/26/2018,Hunters Woods,3503,2018,5,3,1,Detached,430000.0,430284.0,0,Yes,2,0-.25 Acres,1.0,114
