,MLS #,Status,Address,City,Zip,Closing Date,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,List Price,Sold Price,Days On Market,HOA Y/N,Garage,Acres,Sold Price/List Price,State,Full_Address,Lat,Lng
328,2182881,CLOSED,9041 Holly Springs Road,Apex,27539,5/16/2018,Not in a Subdivision,"1,462",1984,3,2,0,Detached,"$259,900.00","$256,500.00",6,No,0,.76-.99 Acres,0.99,NC,"9041 Holly Springs Road,Apex,NC,27539",35.6877086,-78.78186529999999
329,2239359,CLOSED,1819 Kelly Glen Drive,Apex,27502,5/31/2019,Kelly Glen,"1,314",1997,3,2,0,Detached,"$250,000.00","$256,500.00",3,Yes,0,.26-.5 Acres,1.03,NC,"1819 Kelly Glen Drive,Apex,NC,27502",35.7267518,-78.891138
330,2252598,CLOSED,115 Brierridge Drive,Apex,27502,6/17/2019,Greenbrier,"1,454",1997,3,2,0,Detached,"$257,000.00","$257,000.00",5,Yes,2,0-.25 Acres,1.0,NC,"115 Brierridge Drive,Apex,NC,27502",35.7318726,-78.9004491
331,2282749,CLOSED,2824 Glastonbury Drive,Apex,27539,3/19/2020,Amherst,"1,733",1999,4,2,1,Detached,"$261,000.00","$257,000.00",103,Yes,1,0-.25 Acres,0.98,NC,"2824 Glastonbury Drive,Apex,NC,27539",35.6463167,-78.73577519999999
332,2256736,CLOSED,1221 Davis Drive,Apex,27523,7/11/2019,Not in a Subdivision,"1,756",1952,3,2,0,Detached,"$250,000.00","$257,000.00",7,No,0,.51-.75 Acres,1.03,NC,"1221 Davis Drive,Apex,NC,27523",35.7616925,-78.8448562
333,2322139,CLOSED,1817 Kelly Glen Drive,Apex,27502,7/13/2020,Kelly Glen,"1,339",1997,3,2,0,Detached,"$248,000.00","$258,000.00",2,Yes,1,0-.25 Acres,1.04,NC,"1817 Kelly Glen Drive,Apex,NC,27502",35.7269017,-78.8913037
334,2221712,CLOSED,402 Hillcrest Road,Apex,27502,11/30/2018,Dogwood Acres,"1,768",1976,4,3,0,Detached,"$275,000.00","$258,000.00",8,No,0,.26-.5 Acres,0.94,NC,"402 Hillcrest Road,Apex,NC,27502",35.7361177,-78.8559717
335,2264674,CLOSED,5501 Doemont Drive,Apex,27539-8654,8/27/2019,Deerfield Park,"1,837",1993,4,2,1,Detached,"$258,000.00","$258,000.00",8,No,0,.76-.99 Acres,1.0,NC,"5501 Doemont Drive,Apex,NC,27539-8654",35.6670674,-78.73409240000001
336,2329717,CLOSED,921 Homestead Park Drive,Apex,27502-4442,9/30/2020,Homestead Park,"1,433",1999,3,2,0,Detached,"$267,000.00","$258,000.00",55,Yes,1,0-.25 Acres,0.97,NC,"921 Homestead Park Drive,Apex,NC,27502-4442",35.7365402,-78.90342890000001
337,2254133,CLOSED,119 Ridge Lake Drive,Apex,27539,6/28/2019,Sunset Hills,"1,784",1998,4,2,1,Detached,"$265,000.00","$259,000.00",14,Yes,2,0-.25 Acres,0.98,NC,"119 Ridge Lake Drive,Apex,NC,27539",35.6808365,-78.8263193
338,2173405,CLOSED,2004 Passaic Way,Apex,27523,3/20/2018,Charleston Village,"1,262",1997,3,2,0,Detached,"$259,900.00","$259,900.00",10,Yes,0,0-.25 Acres,1.0,NC,"2004 Passaic Way,Apex,NC,27523",35.7623889,-78.8707969
339,2315102,CLOSED,411 Thorncrest Drive,Apex,27539-9510,6/1/2020,Sunset Hills,"1,550",1999,3,2,1,Detached,"$250,000.00","$260,000.00",4,Yes,2,.26-.5 Acres,1.04,NC,"411 Thorncrest Drive,Apex,NC,27539-9510",35.6844387,-78.8274473
340,2343052,CLOSED,104 Weeping Oak Court,Apex,27539,10/28/2020,Sunset Hills,"1,512",2001,3,2,1,Detached,"$259,900.00","$260,000.00",3,Yes,1,.26-.5 Acres,1.0,NC,"104 Weeping Oak Court,Apex,NC,27539",35.6835874,-78.8273588
341,2143519,CLOSED,8921 Willow Trace Court,Apex,27539,1/22/2018,Oak Chase,"2,306",1993,3,2,1,Detached,"$274,000.00","$260,000.00",118,No,2,.26-.5 Acres,0.95,NC,"8921 Willow Trace Court,Apex,NC,27539",35.6916259,-78.7778355
342,2295770,CLOSED,404 Happy Days Court,Apex,27502,2/21/2020,Homestead Park,"1,400",1998,4,2,1,Detached,"$265,000.00","$260,000.00",6,Yes,1,0-.25 Acres,0.98,NC,"404 Happy Days Court,Apex,NC,27502",35.7375456,-78.9025449
343,2300174,CLOSED,808 Napleton Circle,Apex,27502,3/26/2020,Perry Village,"1,318",1995,3,2,0,Detached,"$249,900.00","$260,000.00",2,No,0,0-.25 Acres,1.04,NC,"808 Napleton Circle,Apex,NC,27502",35.7219352,-78.8488314
344,2237985,CLOSED,1210 Indian Trail,Apex,27502,3/27/2019,Indian Trail,"1,386",1984,3,2,0,Detached,"$250,000.00","$260,000.00",6,No,0,.26-.5 Acres,1.04,NC,"1210 Indian Trail,Apex,NC,27502",35.7387377,-78.8359528
345,2165396,CLOSED,303 Sparta Lane,Apex,27502,2/16/2018,Perry Farms,"1,706",1999,4,2,1,Detached,"$269,900.00","$260,000.00",29,No,1,0-.25 Acres,0.96,NC,"303 Sparta Lane,Apex,NC,27502",35.7205984,-78.8527074
346,2246051,CLOSED,104 Greycrest Court,Apex,27539,5/2/2019,Sunset Hills,"1,508",1998,3,2,0,Detached,"$250,000.00","$260,000.00",5,Yes,2,0-.25 Acres,1.04,NC,"104 Greycrest Court,Apex,NC,27539",35.6812829,-78.8265847
347,2232422,CLOSED,107 Gumdrop Path,Apex,27502,2/28/2019,Sugarland Run,"1,687",2001,3,2,0,Detached,"$249,900.00","$260,000.00",3,,0,0-.25 Acres,1.04,NC,"107 Gumdrop Path,Apex,NC,27502",35.7252213,-78.8611554
348,2176094,CLOSED,308 Cabana Drive,Apex,27539-6970,3/29/2018,Sunset Hills,"1,752",2002,4,2,1,Detached,"$247,947.00","$260,000.00",3,Yes,2,0-.25 Acres,1.05,NC,"308 Cabana Drive,Apex,NC,27539-6970",35.685451,-78.8319601
349,2218800,CLOSED,104 Windy Creek Lane,Apex,27502-3669,12/28/2018,Creekside Commons,"1,709",2009,3,2,1,Detached,"$274,000.00","$260,000.00",40,Yes,2,0-.25 Acres,0.95,NC,"104 Windy Creek Lane,Apex,NC,27502-3669",35.7365191,-78.8995789
350,2165342,CLOSED,1005 Irongate Drive,Apex,27502-6506,2/1/2018,Iron Gate,"1,744",2006,3,2,0,Detached,"$250,000.00","$260,100.00",2,,2,.51-.75 Acres,1.04,NC,"1005 Irongate Drive,Apex,NC,27502-6506",35.708569,-78.86106699999999
351,2206255,CLOSED,4001 St Edmunds Lane,Apex,27539,8/31/2018,Surry Point,"1,520",1984,3,2,0,Detached,"$250,000.00","$260,500.00",3,No,0,1-2.9 Acres,1.04,NC,"4001 St Edmunds Lane,Apex,NC,27539",35.6865786,-78.77881099999999
352,2236844,CLOSED,416 Blushing Rose Way,Apex,27502,3/20/2019,Hollands Crossing,"1,422",1997,3,2,0,Detached,"$243,000.00","$261,000.00",0,,1,0-.25 Acres,1.07,NC,"416 Blushing Rose Way,Apex,NC,27502",35.7218189,-78.9105908
353,2166644,CLOSED,8309 Whitetail Drive,Apex,27539,2/28/2018,Deerfield Park,"1,997",1992,3,2,1,Detached,"$265,000.00","$261,000.00",10,No,1,.51-.75 Acres,0.98,NC,"8309 Whitetail Drive,Apex,NC,27539",35.6679428,-78.7304166
354,2186383,CLOSED,1416 Waterford Green Drive,Apex,27502,6/15/2018,Waterford Green,"1,625",1997,3,2,1,Detached,"$255,000.00","$261,000.00",12,Yes,2,.26-.5 Acres,1.02,NC,"1416 Waterford Green Drive,Apex,NC,27502",35.7270067,-78.8144829
355,2341986,CLOSED,310 Glaston Court,Apex,27502,10/13/2020,Perry Hills,"1,463",2000,3,2,1,Detached,"$249,900.00","$261,000.00",3,Yes,0,0-.25 Acres,1.04,NC,"310 Glaston Court,Apex,NC,27502",35.7207132,-78.8543882
356,2162044,CLOSED,3705 Highland Creek Drive,Apex,27539,2/26/2018,Highland Creek,"1,625",2006,3,2,0,Detached,"$269,000.00","$261,500.00",49,No,2,.51-.75 Acres,0.97,NC,"3705 Highland Creek Drive,Apex,NC,27539",35.6789615,-78.7406668
357,2240900,CLOSED,400 Evening Star Drive,Apex,27502,4/5/2019,Creekside Commons,"1,716",2008,3,2,1,Detached,"$265,000.00","$261,500.00",8,Yes,2,0-.25 Acres,0.99,NC,"400 Evening Star Drive,Apex,NC,27502",35.7374599,-78.8999254
358,2299079,CLOSED,134 Evening Star Drive,Apex,27502,3/2/2020,Homestead Park,"1,446",1998,3,2,0,Detached,"$254,900.00","$262,000.00",4,Yes,0,0-.25 Acres,1.03,NC,"134 Evening Star Drive,Apex,NC,27502",35.7366154,-78.90183189999999
359,2255097,CLOSED,305 Evening Star Drive,Apex,27502,7/3/2019,Homestead Park,"1,498",1998,3,2,1,Detached,"$259,900.00","$262,000.00",2,Yes,1,0-.25 Acres,1.01,NC,"305 Evening Star Drive,Apex,NC,27502",35.7375991,-78.901307
360,2304200,CLOSED,216 Hollyhock Lane,Apex,27539,5/1/2020,Sunset Hills,"1,649",1998,3,2,0,Detached,"$259,900.00","$262,000.00",1,Yes,2,.26-.5 Acres,1.01,NC,"216 Hollyhock Lane,Apex,NC,27539",35.68256969999999,-78.825943
361,2303832,CLOSED,2644 New Oxford Drive,Apex,27539,4/9/2020,Brighton Woods,"1,486",1988,3,2,0,Detached,"$270,000.00","$262,000.00",14,,0,.51-.75 Acres,0.97,NC,"2644 New Oxford Drive,Apex,NC,27539",35.6530457,-78.7323688
362,2224660,CLOSED,8412 Wyndridge Drive,Apex,27539,12/18/2018,Wyndridge,"1,724",1984,3,2,1,Detached,"$264,500.00","$263,000.00",4,No,1,.76-.99 Acres,0.99,NC,"8412 Wyndridge Drive,Apex,NC,27539",35.6625486,-78.74830709999999
363,2186145,CLOSED,832 Shackleton Road,Apex,27502,6/8/2018,Perry Farms,"1,569",1999,3,2,1,Detached,"$269,900.00","$264,000.00",9,No,1,.26-.5 Acres,0.98,NC,"832 Shackleton Road,Apex,NC,27502",35.7176671,-78.8543079
364,2325841,CLOSED,4221 Holly Stream Court,Apex,27539,8/5/2020,Cary Oaks,"1,618",1991,3,2,1,Detached,"$260,000.00","$264,000.00",7,Yes,2,.26-.5 Acres,1.02,NC,"4221 Holly Stream Court,Apex,NC,27539",35.6897453,-78.7815909
365,2299457,CLOSED,820 Homestead Park Drive,Apex,27502,4/17/2020,Homestead Park,"1,429",1999,3,2,1,Detached,"$275,900.00","$264,000.00",27,Yes,1,0-.25 Acres,0.96,NC,"820 Homestead Park Drive,Apex,NC,27502",35.7377472,-78.9051186
366,2335893,CLOSED,109 Lindell Drive,Apex,27539,9/16/2020,Sunset Hills,"1,265",1998,3,2,0,Detached,"$250,000.00","$264,203.00",2,Yes,2,0-.25 Acres,1.06,NC,"109 Lindell Drive,Apex,NC,27539",35.6822126,-78.82656519999999
367,2239390,CLOSED,1711 KELLY GLEN Drive,Apex,27502,4/4/2019,Kelly Glen,"1,655",1998,3,2,0,Detached,"$263,000.00","$265,000.00",3,Yes,2,.26-.5 Acres,1.01,NC,"1711 KELLY GLEN Drive,Apex,NC,27502",35.7284209,-78.8927739
368,2300510,CLOSED,822 Homestead Park Drive,Apex,27502,3/30/2020,Homestead Park,"1,546",1999,4,2,0,Detached,"$265,000.00","$265,000.00",7,Yes,0,0-.25 Acres,1.0,NC,"822 Homestead Park Drive,Apex,NC,27502",35.7377576,-78.9049316
369,2227222,CLOSED,400 Baucom Street,Apex,27502,2/27/2019,Not in a Subdivision,"1,768",2014,3,2,1,Detached,"$284,000.00","$265,000.00",55,No,0,0-.25 Acres,0.93,NC,"400 Baucom Street,Apex,NC,27502",35.7270444,-78.857891
370,2176173,CLOSED,1203 Indian Trail,Apex,27502-1634,4/26/2018,Indian Trail,"1,370",1984,3,2,0,Detached,"$250,000.00","$265,000.00",1,No,0,.26-.5 Acres,1.06,NC,"1203 Indian Trail,Apex,NC,27502-1634",35.7394525,-78.83599389999999
371,2163842,CLOSED,2003 Keokuk Court,Apex,27523,1/19/2018,Charleston Village,"2,001",1997,3,2,1,Detached,"$265,000.00","$265,000.00",4,Yes,2,.26-.5 Acres,1.0,NC,"2003 Keokuk Court,Apex,NC,27523",35.7598612,-78.8712391
372,2199695,CLOSED,522 S Coalport Drive,Apex,27502,8/13/2018,Amherst,"1,640",1997,3,2,1,Detached,"$260,000.00","$265,000.00",7,Yes,1,.26-.5 Acres,1.02,NC,"522 S Coalport Drive,Apex,NC,27502",35.73179349999999,-78.8634111
373,2303210,CLOSED,1110 Lexington Farm Road,Apex,27502,3/30/2020,Lexington Farm,"1,464",1996,3,2,0,Detached,"$259,900.00","$265,000.00",4,,1,0-.25 Acres,1.02,NC,"1110 Lexington Farm Road,Apex,NC,27502",35.7128841,-78.85447669999999
374,2296104,CLOSED,412 Culvert Street,Apex,27502,2/12/2020,Not in a Subdivision,"1,302",1964,3,1,0,Detached,"$250,000.00","$265,000.00",4,,0,.26-.5 Acres,1.06,NC,"412 Culvert Street,Apex,NC,27502",35.7295414,-78.8459506
375,2264359,CLOSED,1916 Kelly Glen Drive,Apex,27502-5294,8/26/2019,Kelly Glen,"1,632",1998,3,2,1,Detached,"$265,000.00","$265,000.00",21,Yes,1,.26-.5 Acres,1.0,NC,"1916 Kelly Glen Drive,Apex,NC,27502-5294",35.7252008,-78.8894136
376,2243694,CLOSED,906 Bryn Mawr Court,Apex,27502,4/23/2019,Damont Hills,"1,105",1971,3,2,0,Detached,"$265,000.00","$265,000.00",1,No,2,.26-.5 Acres,1.0,NC,"906 Bryn Mawr Court,Apex,NC,27502",35.7242648,-78.8416707
377,2300777,CLOSED,110 Saddle River Road,Apex,27502-4420,3/6/2020,Hollands Crossing,"1,508",1998,3,2,0,Detached,"$290,000.00","$265,000.00",2,Yes,2,0-.25 Acres,0.91,NC,"110 Saddle River Road,Apex,NC,27502-4420",35.7228089,-78.90718679999999
378,2268173,CLOSED,710 Homestead Park,Apex,27502,9/27/2019,Homestead Park,"1,547",1999,4,2,0,Detached,"$259,900.00","$265,000.00",4,Yes,0,0-.25 Acres,1.02,NC,"710 Homestead Park,Apex,NC,27502",35.7360076,-78.9062854
379,2174466,CLOSED,5006 Sunny Creek Lane,Apex,27502,4/3/2018,Creekside Commons,"1,704",2008,3,2,1,Detached,"$259,900.00","$265,000.00",1,Yes,2,0-.25 Acres,1.02,NC,"5006 Sunny Creek Lane,Apex,NC,27502",35.7368083,-78.8976556
380,2221393,CLOSED,2023 Englewood Drive,Apex,27539,1/10/2019,Englewood Forest,"1,706",1979,3,2,0,Detached,"$269,600.00","$265,000.00",44,No,1,.26-.5 Acres,0.98,NC,"2023 Englewood Drive,Apex,NC,27539",35.6898334,-78.7498126
381,2237839,CLOSED,1001 Laura Duncan Road,Apex,27502,3/28/2019,Pinewoods,"1,469",1978,3,2,0,Detached,"$270,000.00","$265,000.00",5,No,0,.51-.75 Acres,0.98,NC,"1001 Laura Duncan Road,Apex,NC,27502",35.7399738,-78.8404984
382,2245714,CLOSED,1703 Melbry Court,Apex,27502-5268,5/9/2019,Kelly Glen,"1,478",1997,3,3,0,Detached,"$260,000.00","$265,000.00",18,Yes,2,.26-.5 Acres,1.02,NC,"1703 Melbry Court,Apex,NC,27502-5268",35.727731,-78.8915091
383,2265707,CLOSED,4304 New Brighton Drive,Apex,27539-8624,8/14/2019,Brighton Woods,"1,466",1986,3,2,1,Detached,"$259,900.00","$265,000.00",2,No,2,.51-.75 Acres,1.02,NC,"4304 New Brighton Drive,Apex,NC,27539-8624",35.6579938,-78.72985539999999
384,2190635,CLOSED,403 Averroe Drive,Apex,27502,7/16/2018,Greenbrier,"1,674",1998,3,2,1,Detached,"$260,000.00","$265,500.00",4,Yes,2,0-.25 Acres,1.02,NC,"403 Averroe Drive,Apex,NC,27502",35.731046,-78.9019701
385,2318706,CLOSED,2908 Sawyers Mill Drive,Apex,27539,6/18/2020,Sawyers Mill,"1,816",2003,3,2,1,Detached,"$269,900.00","$266,500.00",5,Yes,2,0-.25 Acres,0.99,NC,"2908 Sawyers Mill Drive,Apex,NC,27539",35.6532675,-78.7419749
386,2299885,CLOSED,411 Blushing Rose Way,Apex,27502-4858,4/14/2020,Hollands Crossing,"1,647",1998,3,2,1,Detached,"$267,000.00","$267,000.00",35,Yes,1,0-.25 Acres,1.0,NC,"411 Blushing Rose Way,Apex,NC,27502-4858",35.7215989,-78.9109444
387,2282083,CLOSED,305 Milky Way Drive,Apex,27502,4/3/2020,Sugarland Run,"2,167",2002,3,2,1,Detached,"$269,900.00","$267,000.00",141,Yes,0,0-.25 Acres,0.99,NC,"305 Milky Way Drive,Apex,NC,27502",35.7250241,-78.8621868
388,2266758,CLOSED,214 Quisisana Road,Apex,27502,9/27/2019,Hollands Cove,"1,297",1999,3,2,0,Detached,"$267,500.00","$267,500.00",5,No,2,0-.25 Acres,1.0,NC,"214 Quisisana Road,Apex,NC,27502",35.7271347,-78.91224849999999
389,2275178,CLOSED,203 Yellow Jasmine Path,Apex,27502-3743,1/10/2020,Hollands Crossing,"1,900",1999,3,2,0,Detached,"$280,000.00","$268,000.00",109,Yes,2,0-.25 Acres,0.96,NC,"203 Yellow Jasmine Path,Apex,NC,27502-3743",35.7217293,-78.90964989999999
390,2277036,CLOSED,208 Perry Farms Drive,Apex,27502,10/18/2019,Perry Farms,"1,440",1991,3,2,0,Detached,"$267,500.00","$268,000.00",8,No,0,0-.25 Acres,1.0,NC,"208 Perry Farms Drive,Apex,NC,27502",35.72100880000001,-78.8483061
391,2344615,CLOSED,905 Spring Gate Court,Apex,27502,10/14/2020,Glen Arbor,"1,565",2003,3,2,1,Detached,"$268,000.00","$268,000.00",1,No,1,0-.25 Acres,1.0,NC,"905 Spring Gate Court,Apex,NC,27502",35.7351748,-78.86589889999999
392,2168764,CLOSED,1607 Cone Avenue,Apex,27502,3/2/2018,Knollwood,"1,878",1971,4,2,0,Detached,"$275,000.00","$268,000.00",10,No,0,.26-.5 Acres,0.97,NC,"1607 Cone Avenue,Apex,NC,27502",35.7456182,-78.8339731
393,2338247,CLOSED,830 Homestead Park Drive,Apex,27502,9/22/2020,Homestead Park,"1,411",1999,3,2,1,Detached,"$269,900.00","$268,000.00",4,Yes,0,0-.25 Acres,0.99,NC,"830 Homestead Park Drive,Apex,NC,27502",35.7374642,-78.90427079999999
394,2341006,CLOSED,200 Lindell Drive,Apex,27539,10/26/2020,Sunset Hills,"1,525",1998,3,2,0,Detached,"$265,000.00","$268,000.00",4,Yes,2,0-.25 Acres,1.01,NC,"200 Lindell Drive,Apex,NC,27539",35.6817419,-78.82652449999999
395,2242811,CLOSED,3920 Doeskin Drive,Apex,27539-8644,5/3/2019,Deerfield Park,"2,168",1993,3,2,1,Detached,"$290,000.00","$268,100.00",23,No,0,1-2.9 Acres,0.92,NC,"3920 Doeskin Drive,Apex,NC,27539-8644",35.6660018,-78.7330738
396,2258185,CLOSED,402 Baucom Street,Apex,27502,7/16/2019,Not in a Subdivision,"1,726",2014,3,2,1,Detached,"$275,000.00","$268,500.00",5,No,0,0-.25 Acres,0.98,NC,"402 Baucom Street,Apex,NC,27502",35.7271326,-78.8580483
397,2256196,CLOSED,305 Milky Way Drive,Apex,27502,8/30/2019,Sugarland Run,"2,122",2002,3,2,1,Detached,"$269,900.00","$268,600.00",88,Yes,0,0-.25 Acres,1.0,NC,"305 Milky Way Drive,Apex,NC,27502",35.7250241,-78.8621868
398,2216245,CLOSED,141 McKenzie Meadow Lane,Apex,27539,12/28/2018,Newbury Park,"1,962",2005,4,2,1,Detached,"$268,900.00","$268,900.00",59,Yes,2,0-.25 Acres,1.0,NC,"141 McKenzie Meadow Lane,Apex,NC,27539",35.6774148,-78.8100578
399,2208020,CLOSED,4916 Ayden Mill Road,Apex,27539,11/16/2018,Sawyers Mill,"2,138",2002,4,2,1,Detached,"$269,000.00","$269,000.00",56,Yes,2,0-.25 Acres,1.0,NC,"4916 Ayden Mill Road,Apex,NC,27539",35.6540056,-78.7449972
400,2287035,CLOSED,3700 Sky Meadow Drive,Apex,27539,3/26/2020,South Lake,"2,149",2000,3,2,1,Detached,"$269,000.00","$269,000.00",9,,2,.51-.75 Acres,1.0,NC,"3700 Sky Meadow Drive,Apex,NC,27539",35.6789383,-78.7634496
401,2191875,CLOSED,105 Bonhill Court,Apex,27502,7/11/2018,Greenbrier,"1,686",2001,3,2,1,Detached,"$275,000.00","$269,000.00",16,,2,0-.25 Acres,0.98,NC,"105 Bonhill Court,Apex,NC,27502",35.7328565,-78.8991206
402,2196435,CLOSED,201 Kelly West Drive,Apex,27502,7/19/2018,Kelly West,"2,030",2000,4,2,1,Detached,"$274,990.00","$269,013.00",6,Yes,2,0-.25 Acres,0.98,NC,"201 Kelly West Drive,Apex,NC,27502",35.7305441,-78.9035444
403,2213212,CLOSED,3600 Arthur Pierce Road,Apex,27539,10/26/2018,Not in a Subdivision,"1,820",1985,3,2,1,Detached,"$269,500.00","$269,500.00",4,No,0,.76-.99 Acres,1.0,NC,"3600 Arthur Pierce Road,Apex,NC,27539",35.6903337,-78.7855835
404,2263088,CLOSED,202 Evening Star Drive,Apex,27502,7/31/2019,Homestead Park,"1,391",1998,3,2,1,Detached,"$264,500.00","$269,600.00",4,,1,0-.25 Acres,1.02,NC,"202 Evening Star Drive,Apex,NC,27502",35.7368402,-78.902123
405,2221644,CLOSED,2018 Jerimouth Drive,Apex,27502,12/28/2018,Crocketts Ridge,"1,676",1999,3,2,1,Detached,"$265,000.00","$269,600.00",22,Yes,1,0-.25 Acres,1.02,NC,"2018 Jerimouth Drive,Apex,NC,27502",35.7205667,-78.89791369999999
406,2265796,CLOSED,3201 Sawyers Mill Drive,Apex,27539-5016,10/31/2019,Sawyers Mill,"1,952",2001,3,2,1,Detached,"$269,900.00","$269,900.00",48,Yes,2,0-.25 Acres,1.0,NC,"3201 Sawyers Mill Drive,Apex,NC,27539-5016",35.6534666,-78.7454289
407,2198736,CLOSED,5004 Ten Ten Road,Apex,27539,7/30/2018,Lynnhaven,"1,888",1985,3,2,1,Detached,"$259,950.00","$270,000.00",1,No,2,.51-.75 Acres,1.04,NC,"5004 Ten Ten Road,Apex,NC,27539",35.6882277,-78.7587123
408,2206181,CLOSED,805 Brickstone Drive,Apex,27502,10/1/2018,Greenbrier,"1,667",2000,3,2,1,Detached,"$273,000.00","$270,000.00",15,Yes,2,0-.25 Acres,0.99,NC,"805 Brickstone Drive,Apex,NC,27502",35.7302896,-78.89977069999999
409,2293420,CLOSED,1624 Cone Avenue,Apex,27502-1518,5/7/2020,Knollwood,"2,239",1971,5,2,1,Detached,"$272,500.00","$270,000.00",86,No,1,.26-.5 Acres,0.99,NC,"1624 Cone Avenue,Apex,NC,27502-1518",35.7465714,-78.83448179999999
410,2142822,CLOSED,100 Walnut Hill Court,Apex,27502,2/23/2018,Holland Crossing,"2,100",2001,4,2,1,Detached,"$285,000.00","$270,000.00",161,Yes,2,0-.25 Acres,0.95,NC,"100 Walnut Hill Court,Apex,NC,27502",35.7276464,-78.9077518
411,2271882,CLOSED,1915 Kelly Glen Drive,Apex,27502-5295,10/31/2019,Kelly Glen,"1,505",1997,3,3,0,Detached,"$275,000.00","$270,000.00",61,No,2,0-.25 Acres,0.98,NC,"1915 Kelly Glen Drive,Apex,NC,27502-5295",35.72501099999999,-78.8899773
412,2308004,CLOSED,5401 Doemont Drive,Apex,27539-8653,7/17/2020,Deerfield Park,"2,161",1993,3,2,1,Detached,"$282,000.00","$270,000.00",99,No,1,1-2.9 Acres,0.96,NC,"5401 Doemont Drive,Apex,NC,27539-8653",35.6678644,-78.7336052
413,2267235,CLOSED,1001 W Beechmont Circle,Apex,27502-1653,12/11/2019,Brookfield,"1,603",1987,3,2,1,Detached,"$270,000.00","$270,000.00",114,No,0,.26-.5 Acres,1.0,NC,"1001 W Beechmont Circle,Apex,NC,27502-1653",35.7414913,-78.8423122
414,2272577,CLOSED,3909 Durnford Drive,Apex,27539,9/27/2019,Belle Ridge,"2,351",1985,3,2,1,Detached,"$285,000.00","$270,000.00",23,No,1,1-2.9 Acres,0.95,NC,"3909 Durnford Drive,Apex,NC,27539",35.6614234,-78.7435248
415,2201799,CLOSED,2633 New Oxford Drive,Apex,27539,8/24/2018,Brighton Woods,"1,812",1993,3,2,0,Detached,"$270,000.00","$270,000.00",15,,2,.51-.75 Acres,1.0,NC,"2633 New Oxford Drive,Apex,NC,27539",35.6536219,-78.73101919999999
416,2316195,CLOSED,510 Homestead Park Drive,Apex,27502,6/4/2020,Homestead Park,"1,430",2000,3,2,1,Detached,"$275,000.00","$270,000.00",10,Yes,1,0-.25 Acres,0.98,NC,"510 Homestead Park Drive,Apex,NC,27502",35.7347344,-78.90488479999999
417,2178859,CLOSED,4220 Holly Stream Court,Apex,27539,4/9/2018,Cary Oaks,"1,584",1991,3,2,1,Detached,"$265,000.00","$270,000.00",4,Yes,2,0-.25 Acres,1.02,NC,"4220 Holly Stream Court,Apex,NC,27539",35.6899668,-78.78156659999999
418,2290277,CLOSED,121 Ridge Lake Drive,Apex,27539,12/27/2019,Sunset Hills,"1,803",1998,4,2,1,Detached,"$270,000.00","$270,000.00",2,Yes,2,.26-.5 Acres,1.0,NC,"121 Ridge Lake Drive,Apex,NC,27539",35.681115,-78.8261423
419,2255385,CLOSED,400 West Street,Apex,27502,5/1/2020,Not in a Subdivision,"1,322",2019,3,2,0,Detached,"$279,000.00","$270,000.00",0,No,0,0-.25 Acres,0.97,NC,"400 West Street,Apex,NC,27502",35.7267385,-78.8581147
420,2256035,CLOSED,507 Thorncrest Drive,Apex,27539,6/27/2019,Sunset Hills,"1,775",1999,4,2,1,Detached,"$259,900.00","$270,000.00",2,Yes,2,.26-.5 Acres,1.04,NC,"507 Thorncrest Drive,Apex,NC,27539",35.6840013,-78.8262637
421,2252145,CLOSED,216 Quisisana Road,Apex,27502,6/28/2019,Hollands Cove,"1,398",1999,3,2,0,Detached,"$270,000.00","$270,000.00",3,No,2,0-.25 Acres,1.0,NC,"216 Quisisana Road,Apex,NC,27502",35.7274163,-78.91226449999999
422,2261683,CLOSED,2004 Passaic Way,Apex,27523,8/15/2019,Charleston Village,"1,276",1997,3,2,0,Detached,"$279,500.00","$270,000.00",28,Yes,0,0-.25 Acres,0.97,NC,"2004 Passaic Way,Apex,NC,27523",35.7623889,-78.8707969
423,2280376,CLOSED,704 Handel Lane,Apex,27502-1210,11/7/2019,Perry Farms,"1,582",1995,3,2,1,Detached,"$249,900.00","$270,000.00",7,No,1,0-.25 Acres,1.08,NC,"704 Handel Lane,Apex,NC,27502-1210",35.7202092,-78.8512477
424,2221731,CLOSED,111 Grassy Ridge Court,Apex,27502,1/4/2019,Kelly West,"1,615",2000,3,2,1,Detached,"$269,900.00","$270,000.00",16,,2,.26-.5 Acres,1.0,NC,"111 Grassy Ridge Court,Apex,NC,27502",35.7317294,-78.9026318
425,2186138,CLOSED,2205 Henniker Street,Apex,27523,5/17/2018,Walden Creek,"1,760",1999,3,2,0,Detached,"$260,000.00","$270,500.00",2,Yes,2,.26-.5 Acres,1.04,NC,"2205 Henniker Street,Apex,NC,27523",35.7600686,-78.88227239999999
426,2173236,CLOSED,307 Piney Woods Lane,Apex,27502,6/1/2018,Hollands Crossing,"1,957",1999,3,2,1,Detached,"$275,000.00","$272,000.00",24,Yes,2,0-.25 Acres,0.99,NC,"307 Piney Woods Lane,Apex,NC,27502",35.7261282,-78.90887049999999
